"No.","Time","Source","Destination","Protocol","Length","Info"
"3011","35.466607351","10.0.2.15","34.248.150.143","TCP","58","51022  >  119 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3012","35.466743649","10.0.2.15","34.248.150.143","TCP","58","51022  >  2382 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3013","35.466770553","10.0.2.15","34.248.150.143","TCP","58","51022  >  22939 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3014","35.466835500","10.0.2.15","34.248.150.143","TCP","58","51022  >  1090 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3015","35.466932475","10.0.2.15","34.248.150.143","TCP","58","51022  >  1998 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3016","35.466958411","10.0.2.15","34.248.150.143","TCP","58","51022  >  54045 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3017","35.467029556","10.0.2.15","34.248.150.143","TCP","58","51022  >  9877 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3018","35.467050463","10.0.2.15","34.248.150.143","TCP","58","51022  >  30951 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3019","35.467130995","10.0.2.15","34.248.150.143","TCP","58","51022  >  280 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3020","35.467147997","10.0.2.15","34.248.150.143","TCP","58","51022  >  27000 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3021","35.467211834","10.0.2.15","34.248.150.143","TCP","58","51022  >  6779 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3022","35.467228830","10.0.2.15","34.248.150.143","TCP","58","51022  >  417 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3023","35.467327033","10.0.2.15","34.248.150.143","TCP","58","51022  >  2725 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3024","35.467350985","10.0.2.15","34.248.150.143","TCP","58","51022  >  8002 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3025","35.488515880","10.0.2.15","34.248.150.143","TCP","58","51023  >  2013 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3026","35.488557565","10.0.2.15","34.248.150.143","TCP","58","51023  >  1999 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3027","35.488635871","10.0.2.15","34.248.150.143","TCP","58","51023  >  9876 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3028","35.488728368","10.0.2.15","34.248.150.143","TCP","58","51023  >  85 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3029","35.488751881","10.0.2.15","34.248.150.143","TCP","58","51023  >  5200 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3030","35.488766664","10.0.2.15","34.248.150.143","TCP","58","51023  >  3905 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3031","35.488829862","10.0.2.15","34.248.150.143","TCP","58","51023  >  3268 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3032","35.488852879","10.0.2.15","34.248.150.143","TCP","58","51023  >  5915 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3033","35.489011209","10.0.2.15","34.248.150.143","TCP","58","51023  >  64680 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3034","35.489037096","10.0.2.15","34.248.150.143","TCP","58","51023  >  32775 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3035","35.489050598","10.0.2.15","34.248.150.143","TCP","58","51023  >  593 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3036","35.489113718","10.0.2.15","34.248.150.143","TCP","58","51023  >  18988 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3037","35.489136878","10.0.2.15","34.248.150.143","TCP","58","51023  >  2047 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3038","35.489212700","10.0.2.15","34.248.150.143","TCP","58","51023  >  55056 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3039","35.489236724","10.0.2.15","34.248.150.143","TCP","58","51023  >  139 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3040","35.489317244","10.0.2.15","34.248.150.143","TCP","58","51023  >  8080 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3041","35.489341311","10.0.2.15","34.248.150.143","TCP","58","51023  >  3306 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3042","35.489417513","10.0.2.15","34.248.150.143","TCP","58","51023  >  23 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3043","35.489441647","10.0.2.15","34.248.150.143","TCP","58","51023  >  1723 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3044","35.489502384","10.0.2.15","34.248.150.143","TCP","58","51023  >  199 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3045","35.489525445","10.0.2.15","34.248.150.143","TCP","58","51023  >  111 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3046","35.492639664","10.0.2.15","34.248.150.143","TCP","58","51022  >  5003 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3047","35.492663456","10.0.2.15","34.248.150.143","TCP","58","51022  >  11110 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3048","35.492686227","10.0.2.15","34.248.150.143","TCP","58","51022  >  9968 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3049","35.492742575","10.0.2.15","34.248.150.143","TCP","58","51022  >  211 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3050","35.492756141","10.0.2.15","34.248.150.143","TCP","58","51022  >  1185 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3051","35.492821470","10.0.2.15","34.248.150.143","TCP","58","51022  >  50001 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3052","35.492836339","10.0.2.15","34.248.150.143","TCP","58","51022  >  3211 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3053","35.492889115","10.0.2.15","34.248.150.143","TCP","58","51022  >  61532 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3054","35.492902871","10.0.2.15","34.248.150.143","TCP","58","51022  >  2000 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3055","35.527020675","10.0.2.15","93.184.220.29","TCP","54","[TCP Dup ACK 31#3] 35422  >  80 [ACK] Seq=1 Ack=1 Win=63920 Len=0"
"3056","35.527596874","93.184.220.29","10.0.2.15","TCP","60","[TCP Dup ACK 32#3] [TCP ACKed unseen segment] 80  >  35422 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"3057","35.542818329","10.0.2.15","34.248.150.143","TCP","58","51023  >  8002 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3058","35.542852380","10.0.2.15","34.248.150.143","TCP","58","51023  >  2725 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3059","35.542969167","10.0.2.15","34.248.150.143","TCP","58","51023  >  417 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3060","35.542994104","10.0.2.15","34.248.150.143","TCP","58","51023  >  6779 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3061","35.543065767","10.0.2.15","34.248.150.143","TCP","58","51023  >  27000 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3062","35.543085768","10.0.2.15","34.248.150.143","TCP","58","51023  >  280 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3063","35.543166770","10.0.2.15","34.248.150.143","TCP","58","51023  >  30951 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3064","35.543185187","10.0.2.15","34.248.150.143","TCP","58","51023  >  9877 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3065","35.543249109","10.0.2.15","34.248.150.143","TCP","58","51023  >  54045 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3066","35.543266435","10.0.2.15","34.248.150.143","TCP","58","51023  >  1998 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3067","35.543345719","10.0.2.15","34.248.150.143","TCP","58","51023  >  1090 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3068","35.543363483","10.0.2.15","34.248.150.143","TCP","58","51023  >  22939 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3069","35.543427167","10.0.2.15","34.248.150.143","TCP","58","51023  >  2382 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3070","35.543444256","10.0.2.15","34.248.150.143","TCP","58","51023  >  119 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3071","35.543518622","10.0.2.15","34.248.150.143","TCP","58","51023  >  1033 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3072","35.543536435","10.0.2.15","34.248.150.143","TCP","58","51023  >  49176 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3073","35.543599753","10.0.2.15","34.248.150.143","TCP","58","51023  >  1068 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3074","35.562372196","10.0.2.15","34.248.150.143","TCP","58","51022  >  1130 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3075","35.564795607","10.0.2.15","34.248.150.143","TCP","58","51022  >  4126 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3076","35.564834295","10.0.2.15","34.248.150.143","TCP","58","51022  >  6689 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3077","35.564902821","10.0.2.15","34.248.150.143","TCP","58","51022  >  2381 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3078","35.564920626","10.0.2.15","34.248.150.143","TCP","58","51022  >  5907 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3079","35.565050727","10.0.2.15","34.248.150.143","TCP","58","51022  >  1186 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3080","35.565070333","10.0.2.15","34.248.150.143","TCP","58","51022  >  1081 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3081","35.565155595","10.0.2.15","34.248.150.143","TCP","58","51022  >  5730 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3082","35.565176582","10.0.2.15","34.248.150.143","TCP","58","51022  >  20000 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3083","35.565287935","10.0.2.15","34.248.150.143","TCP","58","51022  >  9418 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3084","35.565306461","10.0.2.15","34.248.150.143","TCP","58","51022  >  3323 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3085","35.565449461","10.0.2.15","34.248.150.143","TCP","58","51022  >  6969 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3086","35.565536268","10.0.2.15","34.248.150.143","TCP","58","51022  >  999 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3087","35.565554329","10.0.2.15","34.248.150.143","TCP","58","51022  >  7007 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3088","35.565646189","10.0.2.15","34.248.150.143","TCP","58","51022  >  6002 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3089","35.565818414","10.0.2.15","34.248.150.143","TCP","58","51022  >  83 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3090","35.565848381","10.0.2.15","34.248.150.143","TCP","58","51022  >  1247 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3091","35.566304257","10.0.2.15","34.248.150.143","TCP","58","51022  >  5959 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3092","35.566336025","10.0.2.15","34.248.150.143","TCP","58","51022  >  1043 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3093","35.566459571","10.0.2.15","34.248.150.143","TCP","58","51022  >  1074 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3094","35.566489636","10.0.2.15","34.248.150.143","TCP","58","51022  >  1151 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3095","35.569329257","10.0.2.15","34.248.150.143","TCP","58","51023  >  2000 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3096","35.569354891","10.0.2.15","34.248.150.143","TCP","58","51023  >  61532 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3097","35.569439345","10.0.2.15","34.248.150.143","TCP","58","51023  >  3211 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3098","35.569455328","10.0.2.15","34.248.150.143","TCP","58","51023  >  50001 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3099","35.569510234","10.0.2.15","34.248.150.143","TCP","58","51023  >  1185 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3100","35.569524450","10.0.2.15","34.248.150.143","TCP","58","51023  >  211 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3101","35.569580573","10.0.2.15","34.248.150.143","TCP","58","51023  >  9968 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3102","35.569594994","10.0.2.15","34.248.150.143","TCP","58","51023  >  11110 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3103","35.569661651","10.0.2.15","34.248.150.143","TCP","58","51023  >  5003 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3104","35.618770511","10.0.2.15","34.248.150.143","TCP","58","51022  >  1192 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3105","35.618799567","10.0.2.15","34.248.150.143","TCP","58","51022  >  1259 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3106","35.618884718","10.0.2.15","34.248.150.143","TCP","58","51022  >  2608 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3107","35.618948399","10.0.2.15","34.248.150.143","TCP","58","51022  >  31337 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3108","35.618979624","10.0.2.15","34.248.150.143","TCP","58","51022  >  32784 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3109","35.618993080","10.0.2.15","34.248.150.143","TCP","58","51022  >  7496 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3110","35.619065609","10.0.2.15","34.248.150.143","TCP","58","51022  >  1782 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3111","35.619083821","10.0.2.15","34.248.150.143","TCP","58","51022  >  4005 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3112","35.619182546","10.0.2.15","34.248.150.143","TCP","58","51022  >  2006 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3113","35.619196220","10.0.2.15","34.248.150.143","TCP","58","51022  >  3030 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3114","35.619258690","10.0.2.15","34.248.150.143","TCP","58","51022  >  12174 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3115","35.619272729","10.0.2.15","34.248.150.143","TCP","58","51022  >  1213 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3116","35.619284125","10.0.2.15","34.248.150.143","TCP","58","51022  >  6502 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3117","35.619335783","10.0.2.15","34.248.150.143","TCP","58","51022  >  58080 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3118","35.619348677","10.0.2.15","34.248.150.143","TCP","58","51022  >  109 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3119","35.619359915","10.0.2.15","34.248.150.143","TCP","58","51022  >  1311 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3120","35.619421804","10.0.2.15","34.248.150.143","TCP","58","51022  >  9110 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3121","35.650074633","10.0.2.15","34.248.150.143","TCP","58","51023  >  1151 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3122","35.650102282","10.0.2.15","34.248.150.143","TCP","58","51023  >  1074 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3123","35.650114732","10.0.2.15","34.248.150.143","TCP","58","51023  >  1043 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3124","35.650183442","10.0.2.15","34.248.150.143","TCP","58","51023  >  5959 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3125","35.650201571","10.0.2.15","34.248.150.143","TCP","58","51023  >  1247 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3126","35.650263327","10.0.2.15","34.248.150.143","TCP","58","51023  >  83 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3127","35.650279162","10.0.2.15","34.248.150.143","TCP","58","51023  >  6002 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3128","35.650325752","10.0.2.15","34.248.150.143","TCP","58","51023  >  7007 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3129","35.650388588","10.0.2.15","34.248.150.143","TCP","58","51023  >  999 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3130","35.650450433","10.0.2.15","34.248.150.143","TCP","58","51023  >  6969 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3131","35.650478980","10.0.2.15","34.248.150.143","TCP","58","51023  >  3323 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3132","35.650575310","10.0.2.15","34.248.150.143","TCP","58","51023  >  9418 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3133","35.650603364","10.0.2.15","34.248.150.143","TCP","58","51023  >  20000 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3134","35.650699048","10.0.2.15","34.248.150.143","TCP","58","51023  >  5730 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3135","35.650727331","10.0.2.15","34.248.150.143","TCP","58","51023  >  1081 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3136","35.650904957","10.0.2.15","34.248.150.143","TCP","58","51023  >  1186 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3137","35.650927632","10.0.2.15","34.248.150.143","TCP","58","51023  >  5907 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3138","35.650997013","10.0.2.15","34.248.150.143","TCP","58","51023  >  2381 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3139","35.651014216","10.0.2.15","34.248.150.143","TCP","58","51023  >  6689 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3140","35.651097587","10.0.2.15","34.248.150.143","TCP","58","51023  >  4126 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3141","35.651115947","10.0.2.15","34.248.150.143","TCP","58","51023  >  1130 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3142","35.651209855","10.0.2.15","34.248.150.143","TCP","58","51022  >  3007 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3143","35.651227500","10.0.2.15","34.248.150.143","TCP","58","51022  >  9666 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3144","35.651303924","10.0.2.15","34.248.150.143","TCP","58","51022  >  1113 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3145","35.651318068","10.0.2.15","34.248.150.143","TCP","58","51022  >  987 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3146","35.651382420","10.0.2.15","34.248.150.143","TCP","58","51022  >  3011 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3147","35.651396896","10.0.2.15","34.248.150.143","TCP","58","51022  >  26214 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3148","35.651449501","10.0.2.15","34.248.150.143","TCP","58","51022  >  2005 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3149","35.651463021","10.0.2.15","34.248.150.143","TCP","58","51022  >  9998 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3150","35.651525495","10.0.2.15","34.248.150.143","TCP","58","51022  >  32783 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3151","35.694814130","10.0.2.15","34.248.150.143","TCP","58","51023  >  9110 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3152","35.694844441","10.0.2.15","34.248.150.143","TCP","58","51023  >  1311 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3153","35.694867880","10.0.2.15","34.248.150.143","TCP","58","51023  >  109 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3154","35.694977534","10.0.2.15","34.248.150.143","TCP","58","51023  >  58080 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3155","35.695100476","10.0.2.15","34.248.150.143","TCP","58","51023  >  6502 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3156","35.695120317","10.0.2.15","34.248.150.143","TCP","58","51023  >  1213 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3157","35.695409432","10.0.2.15","34.248.150.143","TCP","58","51023  >  12174 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3158","35.695439767","10.0.2.15","34.248.150.143","TCP","58","51023  >  3030 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3159","35.695542553","10.0.2.15","34.248.150.143","TCP","58","51023  >  2006 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3160","35.695563084","10.0.2.15","34.248.150.143","TCP","58","51023  >  4005 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3161","35.695634994","10.0.2.15","34.248.150.143","TCP","58","51023  >  1782 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3162","35.695662234","10.0.2.15","34.248.150.143","TCP","58","51023  >  7496 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3163","35.695751690","10.0.2.15","34.248.150.143","TCP","58","51023  >  32784 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3164","35.695772627","10.0.2.15","34.248.150.143","TCP","58","51023  >  31337 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3165","35.695838336","10.0.2.15","34.248.150.143","TCP","58","51023  >  2608 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3166","35.695857102","10.0.2.15","34.248.150.143","TCP","58","51023  >  1259 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3167","35.695937646","10.0.2.15","34.248.150.143","TCP","58","51023  >  1192 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3168","35.725824967","10.0.2.15","34.248.150.143","TCP","58","51023  >  32783 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3169","35.725874919","10.0.2.15","34.248.150.143","TCP","58","51023  >  9998 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3170","35.725983799","10.0.2.15","34.248.150.143","TCP","58","51023  >  2005 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3171","35.726011823","10.0.2.15","34.248.150.143","TCP","58","51023  >  26214 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3172","35.726087937","10.0.2.15","34.248.150.143","TCP","58","51023  >  3011 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3173","35.726114754","10.0.2.15","34.248.150.143","TCP","58","51023  >  987 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3174","35.726189133","10.0.2.15","34.248.150.143","TCP","58","51023  >  1113 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3175","35.726214734","10.0.2.15","34.248.150.143","TCP","58","51023  >  9666 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3176","35.726286606","10.0.2.15","34.248.150.143","TCP","58","51023  >  3007 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3177","35.726317514","10.0.2.15","34.248.150.143","TCP","58","51022  >  2007 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3178","35.726382151","10.0.2.15","34.248.150.143","TCP","58","51022  >  9502 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3179","35.726405216","10.0.2.15","34.248.150.143","TCP","58","51022  >  8649 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3180","35.726527450","10.0.2.15","34.248.150.143","TCP","58","51022  >  2009 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3181","35.726545270","10.0.2.15","34.248.150.143","TCP","58","51022  >  5500 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3182","35.726606967","10.0.2.15","34.248.150.143","TCP","58","51022  >  2191 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3183","35.726623884","10.0.2.15","34.248.150.143","TCP","58","51022  >  14238 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3184","35.726809458","10.0.2.15","34.248.150.143","TCP","58","51022  >  5002 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3185","35.726832434","10.0.2.15","34.248.150.143","TCP","58","51022  >  5678 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3186","35.726851339","10.0.2.15","34.248.150.143","TCP","58","51022  >  6123 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3187","35.726869080","10.0.2.15","34.248.150.143","TCP","58","51022  >  1105 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3188","35.726886866","10.0.2.15","34.248.150.143","TCP","58","51022  >  1434 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3189","35.726905945","10.0.2.15","34.248.150.143","TCP","58","51022  >  6025 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3190","35.726923687","10.0.2.15","34.248.150.143","TCP","58","51022  >  1079 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3191","35.726940883","10.0.2.15","34.248.150.143","TCP","58","51022  >  8022 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3192","35.726957631","10.0.2.15","34.248.150.143","TCP","58","51022  >  40193 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3193","35.726975707","10.0.2.15","34.248.150.143","TCP","58","51022  >  49161 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3194","35.726992822","10.0.2.15","34.248.150.143","TCP","58","51022  >  16993 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3195","35.727009508","10.0.2.15","34.248.150.143","TCP","58","51022  >  1039 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3196","35.727047423","10.0.2.15","34.248.150.143","TCP","58","51022  >  3322 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3197","35.727075758","10.0.2.15","34.248.150.143","TCP","58","51022  >  1072 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
